,Unnamed: 0,cast,genres,movie_id,original_title,plot,poster
1284,1284,"['Jet Li', 'Andy Lau', 'Takeshi Kaneshiro']","['Action', 'Drama', 'History']",14392,投名狀,"A heroic tale of three blood brothers and their struggle in the midst of war and political upheaval. It is based on ""The Assassination of Ma,"" a Qing Dynasty (1644-1911) story about the killing of general Ma Xinyi. ",https://m.media-amazon.com/images/M/MV5BMzRkYzQ0YjctYTBjNi00MWE4LThmZGYtNjVjNGMwZGQzMzBhXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_QL75_UY300_CR1.jpg

1285,1285,"['Kuno Becker', 'Jay Hernandez', 'Jason Scott Lee']","['Action', 'History', 'War']",19495,nomad,"The Nomad is a historical epic set in 18th-century Kazakhstan. The film is a fictionalised account of the youth and coming-of-age of Ablai Khan, as he grows and fights to defend the fortress at Hazrat-e Turkestan from Dzungar invaders. ",https://m.media-amazon.com/images/M/MV5BMDdmOThlZjEtNDE0OS00NjBiLWJiNWEtNWQzNDI1NmQzMmIwXkEyXkFqcGdeQXVyMjQwNzg1NjM@._V1_QL75_UY300_CR1.jpg

1286,1286,"['Chris Evans', 'Song Kang-ho', 'Ed Harris']","['Action', 'Science Fiction', 'Drama']",110415,snowpiercer,"In a future where a failed global-warming experiment kills off most life on the planet, a class system evolves aboard the Snowpiercer, a train that travels around the globe via a perpetual-motion engine. ",https://m.media-amazon.com/images/M/MV5BYTY1MDhjOWQtYWFkNS00ODA1LTg1YTUtZDhmZDE0MDJlMzIwXkEyXkFqcGdeQXVyMTI4MDc0NjU2._V1_QL75_UY300_CR1.jpg

1287,1287,"['Vanessa Paradis', 'Mathieu Chedid', 'Gad Elmaleh']","['Adventure', 'Animation', 'Comedy']",77459,un monstre à paris,"Paris,1910. Emile, a shy movie projectionist, and Raoul, a colorful inventor, find themselves embarked on the hunt for a monster terrorizing citizens. They join forces with Lucille, the big-hearted star of the Bird of Paradise cabaret, an eccentric scientist and his irascible monkey to save the monster, who turns out to be an oversized but harmless flea, from the city's ruthlessly ambitious police chief. ",https://m.media-amazon.com/images/M/MV5BMWY2MzUyMmYtYWVjMS00NDc0LThjNjctZGM3YjFiNmFmYzM1XkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_QL75_UY300_CR1.jpg

1288,1288,"['Matthew Broderick', 'Alec Baldwin', 'Toni Collette']","['Action', 'Comedy']",26486,the last shot,A movie director-screenwriter finds a man to finance his latest project but soon discovers that the producer is actually an undercover FBI agent working on a mob sting operation. ,https://m.media-amazon.com/images/M/MV5BMTczMTAyNjI3M15BMl5BanBnXkFtZTcwNzk2ODYyMQ@@._V1_QL75_UY300_CR1.jpg

1289,1289,"['Brandon Lee', 'Rochelle Davis', 'Ernie Hudson']","['Fantasy', 'Action', 'Thriller']",9495,the crow,"Exactly one year after young rock guitarist Eric Draven and his fiancée are brutally killed by a ruthless gang of criminals, Draven -- watched over by a hypnotic crow -- returns from the grave to exact revenge. ",https://m.media-amazon.com/images/M/MV5BZTEyNjBjYmYtYWYxYi00MmQyLThlYmItY2I4NzM1Mjg1MWYxXkEyXkFqcGdeQXVyMTU3ODI3MTk2._V1_QL75_UY300_CR1.jpg

1290,1290,"['Prabhas', 'Rana Daggubati', 'Tamanna Bhatia']","['Action', 'Adventure', 'War']",256040,baahubali: the beginning,"The young Shivudu is left as a foundling in a small village by his mother. By the time he’s grown up, it has become apparent that he possesses exceptional gifts. He meets the beautiful warrior/princess Avanthika and learns that her queen has been held captive for the last 25 years. Shividu sets off to rescue her, discovering his own origins in the process. ",https://m.media-amazon.com/images/M/MV5BNWU4YmZiMTEtZTM4NS00NTg4LTgzMWUtMmU3MTE1OGVhZGNiXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_QL75_UY300_CR1.jpg

1291,1291,"['Eric Bana', 'Rachel McAdams', 'Michelle Nolden']","['Drama', 'Romance', 'Fantasy']",24420,the time traveler's wife,"Due to a genetic disorder, handsome librarian Henry DeTamble involuntarily zips through time, appearing at various moments in the life of his true love, the beautiful artist Clare Abshire. ",https://m.media-amazon.com/images/M/MV5BNTU4Zjc3ODQtOWRjZi00MGU5LWIxOTYtOTk3NmQ5NjI2MjU3XkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_QL75_UY300_CR1.jpg

1292,1292,"['Diane Keaton', 'Mandy Moore', 'Gabriel Macht']",['Comedy'],1257,because i said so,"In an effort to prevent family history from repeating itself, meddlesome mom Daphne Wilder attempts to set up her youngest daughter, Milly, with Mr. Right. Meanwhile, her other daughters try to keep their mom's good intentions under control. ",https://m.media-amazon.com/images/M/MV5BMjAyNjU4NTMzNl5BMl5BanBnXkFtZTcwNzk3NzI0MQ@@._V1_QL75_UY300_CR1.jpg

1293,1293,"['Charlie Tahan', ""Catherine O'Hara"", 'Martin Short']","['Animation', 'Comedy', 'Family']",62214,frankenweenie,"When a car hits young Victor's pet dog Sparky, Victor decides to bring him back to life the only way he knows how. But when the bolt-necked ""monster"" wreaks havoc and terror in the hearts of Victor's neighbors, he has to convince them that Sparky's still the good, loyal friend he was. ",https://m.media-amazon.com/images/M/MV5BZDI4ZTczZDgtZmE5YS00YzFlLThhYzAtOTRiNjExMWNhZDE1XkEyXkFqcGdeQXVyMTIyNzI4ODEz._V1_QL75_UY300_CR1.jpg

1294,1294,"['Nathan Fillion', 'Gina Torres', 'Alan Tudyk']","['Science Fiction', 'Action', 'Adventure']",16320,serenity,"When the renegade crew of Serenity agrees to hide a fugitive on their ship, they find themselves in an action-packed battle between the relentless military might of a totalitarian regime who will destroy anything – or anyone – to get the girl back and the bloodthirsty creatures who roam the uncharted areas of space. But... the greatest danger of all may be on their ship. ",https://m.media-amazon.com/images/M/MV5BMTc5YjQ0MGQtOTdjZS00OGZhLTk1ZGItMThjOGFiZmMxYWRjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY300_CR1.jpg

1295,1295,"['Meg Ryan', 'Tony Shalhoub', 'Joe Cortese']","['Romance', 'Drama']",8842,against the ropes,"A fictional story inspired by North America's most famous female boxing promoter, Jackie Kallen. Her struggle to survive and succeed in a male dominated sport. ",https://m.media-amazon.com/images/M/MV5BZWI4ZWZhYTQtYjQzMC00YmIxLTljYmEtYzI0NjIyNzRjMTU0XkEyXkFqcGdeQXVyMTMzNzIyNDc1._V1_QL75_UY300_CR1.jpg

1296,1296,"['Christopher Reeve', 'Richard Pryor', 'Jackie Cooper']","['Comedy', 'Action', 'Adventure']",9531,superman iii,"Aiming to defeat the Man of Steel, wealthy executive Ross Webster hires bumbling but brilliant Gus Gorman to develop synthetic kryptonite, which yields some unexpected psychological effects in the third installment of the 1980s Superman franchise. Between rekindling romance with his high school sweetheart and saving himself, Superman must contend with a powerful supercomputer. ",https://m.media-amazon.com/images/M/MV5BMzI3ZDllMTctNmI2Mi00OGQ4LTk2ZTQtYTJhMjA5ZGI2YmRkXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_QL75_UY300_CR1.jpg

1297,1297,"['Robert De Niro', 'Sylvester Stallone', 'Alan Arkin']",['Comedy'],64807,grudge match,A pair of aging boxing rivals are coaxed out of retirement to fight one final bout -- 30 years after their last match. ,https://m.media-amazon.com/images/M/MV5BNjhhZDYxMmUtZWRiZC00MThiLWI4ZjgtM2M1YjhhNWRlZTQyXkEyXkFqcGdeQXVyMjMwNDgzNjc@._V1_QL75_UY300_CR1.jpg

1298,1298,"['Chang Chen', 'Hu Jun', 'Tony Leung Chiu-Wai']","['Adventure', 'Drama', 'Action']",12289,chi bi,"In the early third century, the land of Wu is invaded by the warlord Cao Cao and his million soldiers. The ruler of Wu, Sun Quan, calls on the rival warlord Liu Bei for help, but their two armies are still badly outnumbered. However, the Wu strategist Zhou Yu sees that Cao Cao's army is unused to battling on the sea, which may just give them a chance if they can exploit this weakness properly. ",https://m.media-amazon.com/images/M/MV5BMTcyOTQ3NDA1OV5BMl5BanBnXkFtZTcwMDY3NzM4Mg@@._V1_QL75_UY300_CR1.jpg

1299,1299,"['Reese Witherspoon', 'Josh Lucas', 'Patrick Dempsey']","['Comedy', 'Romance']",11529,sweet home alabama,"New York fashion designer Melanie Carmichael suddenly finds herself engaged to the city's most eligible bachelor. But Melanie's past holds many secrets, including Jake, the redneck husband she married in high school, who refuses to divorce her. Bound and determined to end their contentious relationship once and for all, Melanie sneaks back home to Alabama to confront her past. ",https://m.media-amazon.com/images/M/MV5BMjEwMjIwMDQ4OV5BMl5BanBnXkFtZTYwNzc3OTY3._V1_QL75_UY300_CR1.jpg

1300,1300,"['Katherine Heigl', 'Gerard Butler', 'Eric Winter']","['Comedy', 'Romance']",20943,the ugly truth,"A romantically challenged morning show producer is reluctantly embroiled in a series of outrageous tests by her chauvinistic correspondent to prove his theories on relationships and help her find love. His clever ploys, however, lead to an unexpected result. ",https://m.media-amazon.com/images/M/MV5BMTM2MTM2OTUwNl5BMl5BanBnXkFtZTcwNTgwNTE0Mg@@._V1_QL75_UY300_CR1.jpg

1301,1301,"['Steve Martin', 'Dan Aykroyd', 'Phil Hartman']","['Comedy', 'Family']",9099,sgt. bilko,The army is known for churning out lean mean fighting machines intent on protecting our great nation. Martin is the inexplicable the incorrigible the invicible sgt. Ernie bilko leader of a ragtag group of the sorriest soldiers ever to enlist in the armed forces. ,https://m.media-amazon.com/images/M/MV5BNDI2NzBhMzYtZjk4Zi00M2U0LWJjYTEtNWJlZDY0MDk5OWY1XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UY300_CR1.jpg

1302,1302,"['Antonio Banderas', 'Carla Gugino', 'Alexa PenaVega']","['Action', 'Adventure', 'Family']",9488,spy kids 2: the island of lost dreams,"Exploring the further adventures of Carmen and Juni Cortez, who have now joined the family spy business as Level 2 OSS agents. Their new mission is to save the world from a mad scientist living on a volcanic island populated by an imaginative menagerie of creatures. On this bizarre island, none of the Cortez's gadgets work and they must rely on their wits--and each other--to survive and save the day. ",https://m.media-amazon.com/images/M/MV5BNWM2N2JjYzYtYWIyNS00NDc3LWFkNDctMmYwOWQyZTcxYjZhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY300_CR1.jpg

1303,1303,"['Patrick Stewart', 'Jonathan Frakes', 'Brent Spiner']","['Science Fiction', 'Action', 'Adventure']",193,star trek: generations,Captain Jean-Luc Picard and the crew of the Enterprise-D find themselves at odds with the renegade scientist Soran who is destroying entire star systems. Only one man can help Picard stop Soran's scheme...and he's been dead for seventy-eight years. ,https://m.media-amazon.com/images/M/MV5BOTk5Mjg4MzktZTczNC00ZWI3LWFlNjgtNjgwZDQwOGU5NmQ3XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UY300_CR1.jpg

1304,1304,"['Tony Leung Chiu-Wai', 'Zhang Ziyi', 'Song Hye-kyo']","['Action', 'Drama', 'History']",44865,一代宗師,"Ip Man's peaceful life in Foshan changes after Gong Yutian seeks an heir for his family in Southern China. Ip Man then meets Gong Er who challenges him for the sake of regaining her family's honor. After the Second Sino-Japanese War, Ip Man moves to Hong Kong and struggles to provide for his family. In the mean time, Gong Er chooses the path of vengeance after her father was killed by Ma San. ",https://m.media-amazon.com/images/M/MV5BZTRiM2VmZTctY2Y0Ni00ZWJmLTg3MGUtMDA3ZmVkYWFkNzJhXkEyXkFqcGdeQXVyMjQ2MTk1OTE@._V1_QL75_UY300_CR1.jpg

1305,1305,"['Robert Pattinson', 'Reese Witherspoon', 'Christoph Waltz']","['Drama', 'Romance']",55787,water for elephants,"In this captivating Depression-era melodrama, impetuous veterinary student Jacob Jankowski joins a celebrated circus as an animal caretaker but faces a wrenching dilemma when he's transfixed by angelic married performer Marlena. ",https://m.media-amazon.com/images/M/MV5BMTQzMDU3NDEwN15BMl5BanBnXkFtZTcwMTI3MDU0NA@@._V1_QL75_UY300_CR1.jpg

1306,1306,"['Carrie-Anne Moss', 'Lucas Grabeel', 'Blythe Auffarth']","['Adventure', 'Family', 'Fantasy']",257932,dragon nest: warriors' dawn,"The land of Altera has observed an uneasy peace for years among Humans, Elves and Evil beasts who are loyal to the legendary Black Dragon. But the Black Dragon begins to stir from its hibernation, sending the Beasts marching across Altera. With a beast conquest perilously close, a small group of Humans and Elves unite to try to find a secret hidden road to the Black Dragon's cave and destroy it. But the fate of all of them may be in the hands of the young warrior Lambert, who must summon the confidence and skill to face the Black Dragon himself just when all may be lost. ",https://m.media-amazon.com/images/M/MV5BMTU5NTEwNTg5OF5BMl5BanBnXkFtZTgwMTA4NTc5MTE@._V1_QL75_UY300_CR1.jpg

1307,1307,"['Denzel Washington', 'Vicellous Reon Shannon', 'Deborah Kara Unger']",['Drama'],10400,the hurricane,"The story of Rubin ""Hurricane"" Carter, a boxer wrongly imprisoned for murder, and the people who aided in his fight to prove his innocence. ",https://m.media-amazon.com/images/M/MV5BZjhjMWE5OTUtOWNlMi00ZjM0LWE0YTktMWZkNmIwZmZkYzBjXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UY300_CR1.jpg

1308,1308,"['Jennifer Lopez', 'Billy Campbell', 'Juliette Lewis']","['Drama', 'Thriller']",1957,enough,"Working-class waitress Slim thought she was entering a life of domestic bliss when she married Mitch, the man of her dreams. After the arrival of their first child, her picture perfect life is shattered when she discovers Mitch's hidden possessive dark side, a controlling and abusive alter ego that can turn trust, love and tranquility into terror. Terrified for her child's safety, Slim flees with her daughter. Relentless in his pursuit and enlisting the aid of lethal henchmen, Mitch continually stalks the prey that was once his family. ",https://m.media-amazon.com/images/M/MV5BZTViYzM3MWYtM2IzMC00NjMwLWE2ZDQtMTQ1YmE5NGE0MTU5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY300_CR1.jpg

1309,1309,"['Sigourney Weaver', 'Jennifer Love Hewitt', 'Gene Hackman']","['Crime', 'Comedy', 'Romance']",10833,heartbreakers,"Max and Page are a brilliant mother/daughter con team who have their grift down to a fine science. Max targets wealthy, willing men and marries them. Page then seduces them, and Max catches her husband in the act. Then it's off to palimony city and the next easy mark. ",https://m.media-amazon.com/images/M/MV5BMTQ2NjE3NjQzOF5BMl5BanBnXkFtZTcwMDIwOTA0NA@@._V1_QL75_UY300_CR1.jpg

1310,1310,"['Kevin James', 'Raini Rodriguez', 'Eduardo Verástegui']","['Action', 'Comedy', 'Family']",256961,paul blart: mall cop 2,"Security guard Paul Blart is headed to Las Vegas to attend a Security Guard Expo with his teenage daughter Maya before she departs for college. While at the convention, he inadvertently discovers a heist - and it's up to Blart to apprehend the criminals. ",https://m.media-amazon.com/images/M/MV5BMTkwMjkxNDQ1MV5BMl5BanBnXkFtZTgwNDQwODIxNTE@._V1_QL75_UY300_CR1.jpg

1311,1311,"['Jennifer Lopez', 'Jim Caviezel', 'Jeremy Sisto']","['Drama', 'Romance', 'Thriller']",5852,angel eyes,"A story about a seemingly unlikely couple who cross paths under life-threatening circumstances as though they are destined not only to meet but to save each other's lives. Not once, but twice. ",https://m.media-amazon.com/images/M/MV5BNDQwNzI2OTY2Ml5BMl5BanBnXkFtZTYwOTI3ODc5._V1_QL75_UY300_CR1.jpg

1312,1312,"['Tim Allen', 'Julie Bowen', 'Kelly Lynch']",['Comedy'],12312,joe somebody,"When underappreciated video specialist Joe Scheffer is brutally humiliated by the office bully Mark McKinney in front of his daughter, Joe begins a quest for personal redemption. He proceeds by enduring a personal make-over and takes martial arts lessons from a B-action star. As news spreads of his rematch with Mark, Joe suddenly finds himself the center of attention, ascending the corporate ladder and growing in popularity. He's determined to show everyone in his life that he is not a nobody, but a force to be reckoned with. ",https://m.media-amazon.com/images/M/MV5BMTI0NjExNzg2MF5BMl5BanBnXkFtZTYwNjQxMzU3._V1_QL75_UY300_CR1.jpg

1313,1313,"['Johnny Depp', 'Frank Langella', 'Lena Olin']","['Horror', 'Mystery', 'Thriller']",622,the ninth gate,"An all-expenses-paid international search for a rare copy of the book, 'The Nine Gates of the Shadow Kingdom' brings an unscrupulous book dealer deep into a world of murder, double-dealing and satanic worship. ",https://m.media-amazon.com/images/M/MV5BM2Q1ZTFhMmYtNDljMS00Y2ZhLWE3M2QtMjYwYmFkYmJmMjI1XkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_QL75_UY300_CR1.jpg

1314,1314,"['Hugh Grant', 'Gene Hackman', 'Sarah Jessica Parker']","['Drama', 'Thriller']",11306,extreme measures,"Thriller about Guy Luthan (Hugh Grant), a British doctor working at a hospital in New York who starts making unwanted enquiries when the body of a man who died in his emergency room disappears. The trail leads Luthan to the door of the eminent surgeon Dr Lawrence Myrick (Gene Hackman), but Luthan soon finds himself under in danger from people who want the hospital's secret to remain undiscovered. ",https://m.media-amazon.com/images/M/MV5BZWVlMmJhYWUtMzc1ZC00OGY2LTk2YmItMTM4NmMyYzA3YjAyXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_QL75_UY300_CR1.jpg
